,covid_hospital_admissions_per_100k,covid_cases_per_100k,doses_per_100k,case_rate_per_100k,death_rate_per_100k,clusters,cluster
51738,0.0,40.89,202765.0,28917.0,369.0,2,dark purple
51739,0.0,29.69,202765.0,28917.0,369.0,2,dark purple
51740,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51741,3.5,27.06,202765.0,28917.0,369.0,2,dark purple
51742,3.5,29.26,202765.0,28917.0,369.0,2,dark purple
51743,3.5,17.72,202765.0,28917.0,369.0,2,dark purple
51744,3.5,29.1,202765.0,28917.0,369.0,2,dark purple
51745,0.0,13.78,202765.0,28917.0,369.0,2,dark purple
51746,0.0,10.65,202765.0,28917.0,369.0,2,dark purple
51747,0.0,18.83,202765.0,28917.0,369.0,2,dark purple
51748,4.1,0.0,202765.0,28917.0,369.0,2,dark purple
51749,4.1,29.65,202765.0,28917.0,369.0,2,dark purple
51750,4.1,28.42,202765.0,28917.0,369.0,2,dark purple
51751,4.1,20.77,202765.0,28917.0,369.0,2,dark purple
51752,1.7,20.59,202765.0,28917.0,369.0,2,dark purple
51753,1.7,56.59,202765.0,28917.0,369.0,2,dark purple
51754,1.7,0.0,202765.0,28917.0,369.0,2,dark purple
51755,1.7,2.06,202765.0,28917.0,369.0,2,dark purple
51756,1.7,0.0,202765.0,28917.0,369.0,2,dark purple
51757,1.6,55.8,202765.0,28917.0,369.0,2,dark purple
51758,0.0,20.69,202765.0,28917.0,369.0,2,dark purple
51759,0.0,36.64,202765.0,28917.0,369.0,2,dark purple
51760,0.0,216.59,202765.0,28917.0,369.0,2,dark purple
51761,0.0,354.63,202765.0,28917.0,369.0,2,dark purple
51762,1.6,32.16,202765.0,28917.0,369.0,2,dark purple
51763,1.6,19.46,202765.0,28917.0,369.0,2,dark purple
51764,1.6,49.5,202765.0,28917.0,369.0,2,dark purple
51765,1.6,157.42,202765.0,28917.0,369.0,2,dark purple
51766,1.6,20.55,202765.0,28917.0,369.0,2,dark purple
51767,1.6,60.16,202765.0,28917.0,369.0,2,dark purple
51768,0.4,21.81,202765.0,28917.0,369.0,2,dark purple
51769,0.4,16.67,202765.0,28917.0,369.0,2,dark purple
51770,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51771,0.0,17.51,202765.0,28917.0,369.0,2,dark purple
51772,0.0,37.69,202765.0,28917.0,369.0,2,dark purple
51773,1.4,42.24,202765.0,28917.0,369.0,2,dark purple
51774,1.4,123.54,202765.0,28917.0,369.0,2,dark purple
51775,1.4,13.79,202765.0,28917.0,369.0,2,dark purple
51776,1.4,11.48,202765.0,28917.0,369.0,2,dark purple
51777,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51778,0.0,10.4,202765.0,28917.0,369.0,2,dark purple
51779,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51780,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51781,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51782,0.0,132.67,202765.0,28917.0,369.0,2,dark purple
51783,0.0,55.82,202765.0,28917.0,369.0,2,dark purple
51784,0.0,19.86,202765.0,28917.0,369.0,2,dark purple
51785,0.0,13.74,202765.0,28917.0,369.0,2,dark purple
51786,0.0,81.11,202765.0,28917.0,369.0,2,dark purple
51787,0.9,71.87,202765.0,28917.0,369.0,2,dark purple
51788,0.9,36.64,202765.0,28917.0,369.0,2,dark purple
51789,0.9,47.69,202765.0,28917.0,369.0,2,dark purple
51790,0.0,52.15,202765.0,28917.0,369.0,2,dark purple
51791,3.7,0.0,202765.0,28917.0,369.0,2,dark purple
51792,3.7,26.12,202765.0,28917.0,369.0,2,dark purple
51793,3.7,7.53,202765.0,28917.0,369.0,2,dark purple
51794,3.7,45.35,202765.0,28917.0,369.0,2,dark purple
51795,5.6,155.48,202765.0,28917.0,369.0,2,dark purple
51796,13.3,23.08,202765.0,28917.0,369.0,2,dark purple
51797,12.8,95.03,202765.0,28917.0,369.0,2,dark purple
51798,7.7,34.45,202765.0,28917.0,369.0,2,dark purple
51799,13.9,89.35,202765.0,28917.0,369.0,2,dark purple
51800,2.8,45.69,202765.0,28917.0,369.0,2,dark purple
51801,7.1,142.89,202765.0,28917.0,369.0,2,dark purple
51802,10.5,192.76,202765.0,28917.0,369.0,2,dark purple
51803,8.2,184.63,202765.0,28917.0,369.0,2,dark purple
51804,0.9,21.65,202765.0,28917.0,369.0,2,dark purple
51805,0.9,0.0,202765.0,28917.0,369.0,2,dark purple
51806,0.9,7.92,202765.0,28917.0,369.0,2,dark purple
51807,2.3,0.0,202765.0,28917.0,369.0,2,dark purple
51808,2.3,0.0,202765.0,28917.0,369.0,2,dark purple
51809,2.3,0.0,202765.0,28917.0,369.0,2,dark purple
51810,2.3,47.81,202765.0,28917.0,369.0,2,dark purple
51811,2.5,0.0,202765.0,28917.0,369.0,2,dark purple
51812,2.5,41.79,202765.0,28917.0,369.0,2,dark purple
51813,2.5,15.06,202765.0,28917.0,369.0,2,dark purple
51814,2.5,4.12,202765.0,28917.0,369.0,2,dark purple
51815,0.0,383.21,202765.0,28917.0,369.0,2,dark purple
51816,0.0,574.83,202765.0,28917.0,369.0,2,dark purple
51817,13.9,164.93,202765.0,28917.0,369.0,2,dark purple
51818,0.0,12.18,202765.0,28917.0,369.0,2,dark purple
51819,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51820,0.0,139.55,202765.0,28917.0,369.0,2,dark purple
51821,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51822,0.0,6.87,202765.0,28917.0,369.0,2,dark purple
51823,0.0,36.05,202765.0,28917.0,369.0,2,dark purple
51824,0.0,62.89,202765.0,28917.0,369.0,2,dark purple
51825,0.0,42.75,202765.0,28917.0,369.0,2,dark purple
51826,0.0,55.02,202765.0,28917.0,369.0,2,dark purple
51827,0.0,24.46,202765.0,28917.0,369.0,2,dark purple
51828,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51829,0.0,37.69,202765.0,28917.0,369.0,2,dark purple
51830,0.0,22.36,202765.0,28917.0,369.0,2,dark purple
51831,0.0,17.65,202765.0,28917.0,369.0,2,dark purple
51832,0.0,13.79,202765.0,28917.0,369.0,2,dark purple
51833,0.0,34.45,202765.0,28917.0,369.0,2,dark purple
51834,2.2,40.55,202765.0,28917.0,369.0,2,dark purple
51835,2.2,36.5,202765.0,28917.0,369.0,2,dark purple
51836,2.2,21.21,202765.0,28917.0,369.0,2,dark purple
51837,2.2,6.43,202765.0,28917.0,369.0,2,dark purple
51838,2.2,22.71,202765.0,28917.0,369.0,2,dark purple
51839,2.2,91.17,202765.0,28917.0,369.0,2,dark purple
51840,1.2,6.82,202765.0,28917.0,369.0,2,dark purple
51841,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51842,0.0,20.8,202765.0,28917.0,369.0,2,dark purple
51843,2.1,33.06,202765.0,28917.0,369.0,2,dark purple
51844,2.1,70.8,202765.0,28917.0,369.0,2,dark purple
51845,2.1,31.54,202765.0,28917.0,369.0,2,dark purple
51846,2.1,24.99,202765.0,28917.0,369.0,2,dark purple
51847,2.1,29.22,202765.0,28917.0,369.0,2,dark purple
51848,3.0,19.01,202765.0,28917.0,369.0,2,dark purple
51849,3.0,0.0,202765.0,28917.0,369.0,2,dark purple
51850,3.0,12.35,202765.0,28917.0,369.0,2,dark purple
51851,3.0,0.0,202765.0,28917.0,369.0,2,dark purple
51852,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51853,0.9,3.28,202765.0,28917.0,369.0,2,dark purple
51854,0.9,0.0,202765.0,28917.0,369.0,2,dark purple
51855,0.9,46.16,202765.0,28917.0,369.0,2,dark purple
51856,0.9,17.54,202765.0,28917.0,369.0,2,dark purple
51857,0.9,0.0,202765.0,28917.0,369.0,2,dark purple
51858,0.9,25.37,202765.0,28917.0,369.0,2,dark purple
51859,0.9,0.0,202765.0,28917.0,369.0,2,dark purple
51860,1.3,22.53,202765.0,28917.0,369.0,2,dark purple
51861,1.3,16.44,202765.0,28917.0,369.0,2,dark purple
51862,1.3,0.0,202765.0,28917.0,369.0,2,dark purple
51863,1.3,20.59,202765.0,28917.0,369.0,2,dark purple
51864,1.3,92.26,202765.0,28917.0,369.0,2,dark purple
51865,2.4,0.0,202765.0,28917.0,369.0,2,dark purple
51866,0.0,10.65,202765.0,28917.0,369.0,2,dark purple
51867,0.0,25.27,202765.0,28917.0,369.0,2,dark purple
51868,4.3,0.0,202765.0,28917.0,369.0,2,dark purple
51869,4.3,5.0,202765.0,28917.0,369.0,2,dark purple
51870,0.0,79.95,202765.0,28917.0,369.0,2,dark purple
51871,0.0,8.33,202765.0,28917.0,369.0,2,dark purple
51872,0.0,25.23,202765.0,28917.0,369.0,2,dark purple
51873,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51874,0.0,20.45,202765.0,28917.0,369.0,2,dark purple
51875,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51876,0.0,25.91,202765.0,28917.0,369.0,2,dark purple
51877,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51878,0.0,10.34,202765.0,28917.0,369.0,2,dark purple
51879,0.0,45.8,202765.0,28917.0,369.0,2,dark purple
51880,0.0,24.34,202765.0,28917.0,369.0,2,dark purple
51881,0.0,37.61,202765.0,28917.0,369.0,2,dark purple
51882,2.7,63.64,202765.0,28917.0,369.0,2,dark purple
51883,2.7,25.7,202765.0,28917.0,369.0,2,dark purple
51884,2.7,8.65,202765.0,28917.0,369.0,2,dark purple
51885,2.7,67.07,202765.0,28917.0,369.0,2,dark purple
51886,2.7,20.97,202765.0,28917.0,369.0,2,dark purple
51887,2.7,143.55,202765.0,28917.0,369.0,2,dark purple
51888,1.8,21.29,202765.0,28917.0,369.0,2,dark purple
51889,1.8,42.42,202765.0,28917.0,369.0,2,dark purple
51890,1.8,23.08,202765.0,28917.0,369.0,2,dark purple
51891,1.8,0.0,202765.0,28917.0,369.0,2,dark purple
51892,1.8,0.0,202765.0,28917.0,369.0,2,dark purple
51893,1.8,6.34,202765.0,28917.0,369.0,2,dark purple
51894,1.8,0.0,202765.0,28917.0,369.0,2,dark purple
51895,1.7,50.88,202765.0,28917.0,369.0,2,dark purple
51896,1.7,29.17,202765.0,28917.0,369.0,2,dark purple
51897,0.0,15.53,202765.0,28917.0,369.0,2,dark purple
51898,0.0,9.92,202765.0,28917.0,369.0,2,dark purple
51899,3.7,7.53,202765.0,28917.0,369.0,2,dark purple
51900,3.7,16.49,202765.0,28917.0,369.0,2,dark purple
51901,3.7,18.2,202765.0,28917.0,369.0,2,dark purple
51902,3.7,75.75,202765.0,28917.0,369.0,2,dark purple
51903,2.2,0.0,202765.0,28917.0,369.0,2,dark purple
51904,2.2,0.0,202765.0,28917.0,369.0,2,dark purple
51905,0.9,48.21,202765.0,28917.0,369.0,2,dark purple
51906,0.9,38.43,202765.0,28917.0,369.0,2,dark purple
51907,0.9,11.47,202765.0,28917.0,369.0,2,dark purple
51908,0.9,29.16,202765.0,28917.0,369.0,2,dark purple
51909,0.9,24.83,202765.0,28917.0,369.0,2,dark purple
51910,1.7,15.84,202765.0,28917.0,369.0,2,dark purple
51911,1.7,7.22,202765.0,28917.0,369.0,2,dark purple
51912,1.7,16.05,202765.0,28917.0,369.0,2,dark purple
51913,3.5,40.14,202765.0,28917.0,369.0,2,dark purple
51914,3.5,36.09,202765.0,28917.0,369.0,2,dark purple
51915,3.5,252.01,202765.0,28917.0,369.0,2,dark purple
51916,3.5,14.21,202765.0,28917.0,369.0,2,dark purple
51917,1.8,39.13,202765.0,28917.0,369.0,2,dark purple
51918,1.8,26.95,202765.0,28917.0,369.0,2,dark purple
51919,1.8,12.21,202765.0,28917.0,369.0,2,dark purple
51920,6.1,17.51,202765.0,28917.0,369.0,2,dark purple
51921,6.1,0.0,202765.0,28917.0,369.0,2,dark purple
51922,6.1,4.08,202765.0,28917.0,369.0,2,dark purple
51923,0.0,11.59,202765.0,28917.0,369.0,2,dark purple
51924,0.0,16.66,202765.0,28917.0,369.0,2,dark purple
51925,3.9,13.72,202765.0,28917.0,369.0,2,dark purple
51926,3.9,55.82,202765.0,28917.0,369.0,2,dark purple
51927,0.0,29.78,202765.0,28917.0,369.0,2,dark purple
51928,0.0,2.29,202765.0,28917.0,369.0,2,dark purple
51929,0.0,9.01,202765.0,28917.0,369.0,2,dark purple
51930,2.5,34.48,202765.0,28917.0,369.0,2,dark purple
51931,2.5,0.0,202765.0,28917.0,369.0,2,dark purple
51932,0.0,7.8,202765.0,28917.0,369.0,2,dark purple
51933,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51934,0.8,51.78,202765.0,28917.0,369.0,2,dark purple
51935,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51936,0.4,94.62,202765.0,28917.0,369.0,2,dark purple
51937,0.4,4.11,202765.0,28917.0,369.0,2,dark purple
51938,0.4,10.21,202765.0,28917.0,369.0,2,dark purple
51939,0.4,17.65,202765.0,28917.0,369.0,2,dark purple
51940,0.4,62.74,202765.0,28917.0,369.0,2,dark purple
51941,2.2,18.6,202765.0,28917.0,369.0,2,dark purple
51942,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51943,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51944,0.0,25.91,202765.0,28917.0,369.0,2,dark purple
51945,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51946,1.2,20.79,202765.0,28917.0,369.0,2,dark purple
51947,1.2,27.06,202765.0,28917.0,369.0,2,dark purple
51948,1.2,58.52,202765.0,28917.0,369.0,2,dark purple
51949,1.2,11.81,202765.0,28917.0,369.0,2,dark purple
51950,0.0,24.34,202765.0,28917.0,369.0,2,dark purple
51951,0.0,25.07,202765.0,28917.0,369.0,2,dark purple
51952,1.4,34.45,202765.0,28917.0,369.0,2,dark purple
51953,1.4,8.28,202765.0,28917.0,369.0,2,dark purple
51954,1.4,0.0,202765.0,28917.0,369.0,2,dark purple
51955,1.4,41.38,202765.0,28917.0,369.0,2,dark purple
51956,0.0,36.2,202765.0,28917.0,369.0,2,dark purple
51957,0.0,55.12,202765.0,28917.0,369.0,2,dark purple
51958,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
51959,0.4,57.87,202765.0,28917.0,369.0,2,dark purple
51960,2.4,13.63,202765.0,28917.0,369.0,2,dark purple
51961,1.8,12.23,202765.0,28917.0,369.0,2,dark purple
51962,1.8,26.95,202765.0,28917.0,369.0,2,dark purple
51963,1.8,0.0,202765.0,28917.0,369.0,2,dark purple
51964,4.4,17.03,202765.0,28917.0,369.0,2,dark purple
51965,4.4,52.83,202765.0,28917.0,369.0,2,dark purple
51966,2.1,162.64,202765.0,28917.0,369.0,2,dark purple
51967,2.1,6.43,202765.0,28917.0,369.0,2,dark purple
51968,2.1,61.65,202765.0,28917.0,369.0,2,dark purple
51969,2.1,87.48,202765.0,28917.0,369.0,2,dark purple
51970,2.1,6.99,202765.0,28917.0,369.0,2,dark purple
51971,2.1,55.96,202765.0,28917.0,369.0,2,dark purple
51972,2.6,23.76,202765.0,28917.0,369.0,2,dark purple
51973,2.6,14.43,202765.0,28917.0,369.0,2,dark purple
51974,2.6,12.04,202765.0,28917.0,369.0,2,dark purple
51975,2.2,28.52,202765.0,28917.0,369.0,2,dark purple
51976,2.2,10.83,202765.0,28917.0,369.0,2,dark purple
51977,2.2,0.0,202765.0,28917.0,369.0,2,dark purple
51978,2.2,14.21,202765.0,28917.0,369.0,2,dark purple
51979,2.7,25.68,202765.0,28917.0,369.0,2,dark purple
51980,2.7,0.0,202765.0,28917.0,369.0,2,dark purple
51981,2.7,18.32,202765.0,28917.0,369.0,2,dark purple
51982,1.2,62.36,202765.0,28917.0,369.0,2,dark purple
51983,1.2,9.02,202765.0,28917.0,369.0,2,dark purple
51984,1.2,29.26,202765.0,28917.0,369.0,2,dark purple
51985,1.2,41.34,202765.0,28917.0,369.0,2,dark purple
51986,0.0,17.91,202765.0,28917.0,369.0,2,dark purple
51987,0.0,17.38,202765.0,28917.0,369.0,2,dark purple
51988,2.2,0.0,202765.0,28917.0,369.0,2,dark purple
51989,2.2,35.03,202765.0,28917.0,369.0,2,dark purple
51990,1.4,20.93,202765.0,28917.0,369.0,2,dark purple
51991,3.7,15.06,202765.0,28917.0,369.0,2,dark purple
51992,3.7,28.86,202765.0,28917.0,369.0,2,dark purple
51993,3.7,18.2,202765.0,28917.0,369.0,2,dark purple
51994,3.7,23.51,202765.0,28917.0,369.0,2,dark purple
51995,6.1,52.52,202765.0,28917.0,369.0,2,dark purple
51996,6.1,0.0,202765.0,28917.0,369.0,2,dark purple
51997,6.1,0.0,202765.0,28917.0,369.0,2,dark purple
51998,0.0,48.68,202765.0,28917.0,369.0,2,dark purple
51999,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52000,0.0,37.66,202765.0,28917.0,369.0,2,dark purple
52001,0.0,39.6,202765.0,28917.0,369.0,2,dark purple
52002,3.5,8.6,202765.0,28917.0,369.0,2,dark purple
52003,3.5,27.08,202765.0,28917.0,369.0,2,dark purple
52004,3.5,59.94,202765.0,28917.0,369.0,2,dark purple
52005,3.5,27.55,202765.0,28917.0,369.0,2,dark purple
52006,3.5,64.73,202765.0,28917.0,369.0,2,dark purple
52007,2.7,0.0,202765.0,28917.0,369.0,2,dark purple
52008,2.7,11.37,202765.0,28917.0,369.0,2,dark purple
52009,2.7,31.72,202765.0,28917.0,369.0,2,dark purple
52010,2.7,353.91,202765.0,28917.0,369.0,2,dark purple
52011,2.7,14.74,202765.0,28917.0,369.0,2,dark purple
52012,2.7,63.63,202765.0,28917.0,369.0,2,dark purple
52013,2.7,0.0,202765.0,28917.0,369.0,2,dark purple
52014,0.0,19.85,202765.0,28917.0,369.0,2,dark purple
52015,0.0,19.41,202765.0,28917.0,369.0,2,dark purple
52016,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52017,0.0,20.45,202765.0,28917.0,369.0,2,dark purple
52018,0.0,14.84,202765.0,28917.0,369.0,2,dark purple
52019,0.0,25.91,202765.0,28917.0,369.0,2,dark purple
52020,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52021,0.0,14.58,202765.0,28917.0,369.0,2,dark purple
52022,3.7,0.0,202765.0,28917.0,369.0,2,dark purple
52023,0.0,13.72,202765.0,28917.0,369.0,2,dark purple
52024,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52025,6.7,17.65,202765.0,28917.0,369.0,2,dark purple
52026,6.7,33.21,202765.0,28917.0,369.0,2,dark purple
52027,6.7,49.56,202765.0,28917.0,369.0,2,dark purple
52028,6.7,18.5,202765.0,28917.0,369.0,2,dark purple
52029,6.7,0.0,202765.0,28917.0,369.0,2,dark purple
52030,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52031,0.0,4.58,202765.0,28917.0,369.0,2,dark purple
52032,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52033,0.0,82.75,202765.0,28917.0,369.0,2,dark purple
52034,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52035,4.2,87.79,202765.0,28917.0,369.0,2,dark purple
52036,4.2,0.0,202765.0,28917.0,369.0,2,dark purple
52037,4.2,13.79,202765.0,28917.0,369.0,2,dark purple
52038,4.2,80.39,202765.0,28917.0,369.0,2,dark purple
52039,1.1,16.08,202765.0,28917.0,369.0,2,dark purple
52040,1.1,38.33,202765.0,28917.0,369.0,2,dark purple
52041,2.0,25.01,202765.0,28917.0,369.0,2,dark purple
52042,2.0,5.2,202765.0,28917.0,369.0,2,dark purple
52043,1.3,103.63,202765.0,28917.0,369.0,2,dark purple
52044,0.0,43.61,202765.0,28917.0,369.0,2,dark purple
52045,11.8,36.6,202765.0,28917.0,369.0,2,dark purple
52046,3.5,8.31,202765.0,28917.0,369.0,2,dark purple
52047,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52048,4.4,95.07,202765.0,28917.0,369.0,2,dark purple
52049,2.8,21.21,202765.0,28917.0,369.0,2,dark purple
52050,7.5,51.72,202765.0,28917.0,369.0,2,dark purple
52051,2.8,20.45,202765.0,28917.0,369.0,2,dark purple
52052,0.0,58.96,202765.0,28917.0,369.0,2,dark purple
52053,0.0,26.87,202765.0,28917.0,369.0,2,dark purple
52054,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52055,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52056,1.2,7.53,202765.0,28917.0,369.0,2,dark purple
52057,0.0,18.2,202765.0,28917.0,369.0,2,dark purple
52058,0.0,53.23,202765.0,28917.0,369.0,2,dark purple
52059,1.5,33.06,202765.0,28917.0,369.0,2,dark purple
52060,11.8,55.82,202765.0,28917.0,369.0,2,dark purple
52061,1.2,24.73,202765.0,28917.0,369.0,2,dark purple
52062,7.5,36.64,202765.0,28917.0,369.0,2,dark purple
52063,2.8,19.79,202765.0,28917.0,369.0,2,dark purple
52064,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52065,2.8,27.96,202765.0,28917.0,369.0,2,dark purple
52066,4.4,104.65,202765.0,28917.0,369.0,2,dark purple
52067,2.8,0.0,202765.0,28917.0,369.0,2,dark purple
52068,0.0,40.77,202765.0,28917.0,369.0,2,dark purple
52069,2.0,16.66,202765.0,28917.0,369.0,2,dark purple
52070,3.5,36.08,202765.0,28917.0,369.0,2,dark purple
52071,1.5,28.67,202765.0,28917.0,369.0,2,dark purple
52072,1.5,56.24,202765.0,28917.0,369.0,2,dark purple
52073,3.5,58.52,202765.0,28917.0,369.0,2,dark purple
52074,4.4,39.53,202765.0,28917.0,369.0,2,dark purple
52075,2.8,36.5,202765.0,28917.0,369.0,2,dark purple
52076,1.3,16.18,202765.0,28917.0,369.0,2,dark purple
52077,5.5,53.9,202765.0,28917.0,369.0,2,dark purple
52078,0.0,16.68,202765.0,28917.0,369.0,2,dark purple
52079,3.2,14.43,202765.0,28917.0,369.0,2,dark purple
52080,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52081,0.0,18.83,202765.0,28917.0,369.0,2,dark purple
52082,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52083,1.2,18.2,202765.0,28917.0,369.0,2,dark purple
52084,4.2,19.05,202765.0,28917.0,369.0,2,dark purple
52085,4.2,35.3,202765.0,28917.0,369.0,2,dark purple
52086,0.0,20.67,202765.0,28917.0,369.0,2,dark purple
52087,0.0,19.03,202765.0,28917.0,369.0,2,dark purple
52088,3.2,62.18,202765.0,28917.0,369.0,2,dark purple
52089,0.0,52.43,202765.0,28917.0,369.0,2,dark purple
52090,3.5,0.0,202765.0,28917.0,369.0,2,dark purple
52091,4.4,0.0,202765.0,28917.0,369.0,2,dark purple
52092,2.0,59.55,202765.0,28917.0,369.0,2,dark purple
52093,1.5,67.34,202765.0,28917.0,369.0,2,dark purple
52094,5.5,36.64,202765.0,28917.0,369.0,2,dark purple
52095,1.2,28.73,202765.0,28917.0,369.0,2,dark purple
52096,4.2,27.59,202765.0,28917.0,369.0,2,dark purple
52097,1.3,54.13,202765.0,28917.0,369.0,2,dark purple
52098,0.0,31.82,202765.0,28917.0,369.0,2,dark purple
52099,0.0,154.18,202765.0,28917.0,369.0,2,dark purple
52100,1.5,76.19,202765.0,28917.0,369.0,2,dark purple
52101,1.3,18.5,202765.0,28917.0,369.0,2,dark purple
52102,2.2,46.79,202765.0,28917.0,369.0,2,dark purple
52103,2.2,27.9,202765.0,28917.0,369.0,2,dark purple
52104,2.8,51.83,202765.0,28917.0,369.0,2,dark purple
52105,0.0,23.08,202765.0,28917.0,369.0,2,dark purple
52106,3.2,142.55,202765.0,28917.0,369.0,2,dark purple
52107,4.2,11.48,202765.0,28917.0,369.0,2,dark purple
52108,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52109,0.8,27.41,202765.0,28917.0,369.0,2,dark purple
52110,1.3,10.21,202765.0,28917.0,369.0,2,dark purple
52111,2.8,16.06,202765.0,28917.0,369.0,2,dark purple
52112,5.5,52.58,202765.0,28917.0,369.0,2,dark purple
52113,0.0,13.74,202765.0,28917.0,369.0,2,dark purple
52114,0.0,18.02,202765.0,28917.0,369.0,2,dark purple
52115,2.8,44.34,202765.0,28917.0,369.0,2,dark purple
52116,2.0,4.64,202765.0,28917.0,369.0,2,dark purple
52117,2.2,20.02,202765.0,28917.0,369.0,2,dark purple
52118,2.8,73.82,202765.0,28917.0,369.0,2,dark purple
52119,2.0,38.81,202765.0,28917.0,369.0,2,dark purple
52120,5.8,63.08,202765.0,28917.0,369.0,2,dark purple
52121,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52122,0.0,41.17,202765.0,28917.0,369.0,2,dark purple
52123,4.6,74.83,202765.0,28917.0,369.0,2,dark purple
52124,3.7,34.08,202765.0,28917.0,369.0,2,dark purple
52125,3.8,96.12,202765.0,28917.0,369.0,2,dark purple
52126,4.1,70.71,202765.0,28917.0,369.0,2,dark purple
52127,2.5,75.85,202765.0,28917.0,369.0,2,dark purple
52128,19.5,0.0,202765.0,28917.0,369.0,2,dark purple
52129,0.0,55.69,202765.0,28917.0,369.0,2,dark purple
52130,0.0,48.36,202765.0,28917.0,369.0,2,dark purple
52131,6.1,17.51,202765.0,28917.0,369.0,2,dark purple
52132,6.1,37.69,202765.0,28917.0,369.0,2,dark purple
52133,2.5,0.0,202765.0,28917.0,369.0,2,dark purple
52134,0.0,39.0,202765.0,28917.0,369.0,2,dark purple
52135,2.2,31.94,202765.0,28917.0,369.0,2,dark purple
52136,1.8,78.52,202765.0,28917.0,369.0,2,dark purple
52137,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52138,2.5,24.73,202765.0,28917.0,369.0,2,dark purple
52139,2.5,9.16,202765.0,28917.0,369.0,2,dark purple
52140,19.5,19.79,202765.0,28917.0,369.0,2,dark purple
52141,13.9,108.15,202765.0,28917.0,369.0,2,dark purple
52142,10.5,152.5,202765.0,28917.0,369.0,2,dark purple
52143,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52144,4.1,41.95,202765.0,28917.0,369.0,2,dark purple
52145,3.8,25.26,202765.0,28917.0,369.0,2,dark purple
52146,19.5,0.0,202765.0,28917.0,369.0,2,dark purple
52147,6.1,36.69,202765.0,28917.0,369.0,2,dark purple
52148,0.0,0.0,202765.0,28917.0,369.0,2,dark purple
52149,4.6,18.04,202765.0,28917.0,369.0,2,dark purple
52150,1.8,45.88,202765.0,28917.0,369.0,2,dark purple
52151,1.8,81.23,202765.0,28917.0,369.0,2,dark purple
52152,4.6,48.77,202765.0,28917.0,369.0,2,dark purple
52153,3.8,49.41,202765.0,28917.0,369.0,2,dark purple
52154,4.1,70.56,202765.0,28917.0,369.0,2,dark purple
52155,5.8,48.53,202765.0,28917.0,369.0,2,dark purple
52156,2.7,35.94,202765.0,28917.0,369.0,2,dark purple
52157,0.0,33.35,202765.0,28917.0,369.0,2,dark purple
